symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
STMXBTC,0.00000000,0.000,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
STMXETH,0.00000000,0.000,0.00000000,0.00000292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
STMXUSDT,0.00141100,24.017,0.00666316,0.00587800,0.00728600,741.00000000,0.00728200,45715.00000000,0.00728500,23806.00000000,0.00587500,0.00753500,0.00578400,3861848903.00000000,25732135.89808500,1694760200311,1694846600311,37837864,37952874,115011
KNCBUSD,0.11800000,22.097,0.59994340,0.53500000,0.65200000,623.00000000,0.65300000,612.40000000,0.65500000,305.30000000,0.53400000,0.67200000,0.53300000,420304.60000000,252158.97110000,1694760197961,1694846597961,5590286,5591789,1504
KNCUSDT,0.11900000,22.243,0.59981731,0.53500000,0.65400000,3867.10000000,0.65400000,893.30000000,0.65500000,8656.20000000,0.53500000,0.67100000,0.53200000,27499302.30000000,16494557.53500000,1694760201190,1694846601190,36465867,36535241,69375
REPBUSD,0.00000000,0.000,0.00000000,13.67300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
REPUSDT,0.00000000,0.000,0.00000000,4.73000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LRCBUSD,0.00510000,2.873,0.18017411,0.17770000,0.18260000,1599.00000000,0.18240000,6834.00000000,0.18260000,8249.00000000,0.17750000,0.18490000,0.17680000,123051.00000000,22170.60450000,1694760155250,1694846555250,14390732,14390878,147
LRCUSDT,0.00500000,2.814,0.18111473,0.17780000,0.18270000,160.00000000,0.18260000,84.00000000,0.18270000,6614.00000000,0.17770000,0.18560000,0.17660000,6366544.00000000,1153074.87140000,1694760191971,1694846591971,89988500,89996494,7995
IQBNB,0.00000000,0.000,0.00000000,0.00002243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
IQBUSD,0.00010000,2.257,0.00452322,0.00443000,0.00453000,273767.00000000,0.00453000,6049.00000000,0.00454000,13535.00000000,0.00443000,0.00460000,0.00442000,28551150.00000000,129143.04193000,1694759614148,1694846014148,12103132,12103923,792
PNTBTC,0.00000000,0.000,0.00000000,0.00000864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
PNTUSDT,0.00070000,0.698,0.10502667,0.10030000,0.10100000,1072.00000000,0.10080000,67.00000000,0.10090000,1437.00000000,0.10030000,0.10990000,0.09910000,25533033.00000000,2681649.50110000,1694760199816,1694846599816,21008975,21028224,19250
BTCGBP,-54.74000000,-0.249,21948.96414096,22016.90000000,21959.24000000,0.00087000,21954.15000000,0.00107000,21959.23000000,0.02044000,22013.98000000,22301.57000000,21697.93000000,28.55233000,626694.06731090,1694760199840,1694846599840,27043704,27047439,3736
ETHGBP,8.14000000,0.603,1350.01140057,1349.58000000,1357.65000000,0.06100000,1357.57000000,0.06120000,1358.38000000,0.01720000,1349.51000000,1373.49000000,1333.47000000,104.14000000,140590.18725500,1694760194549,1694846594549,18931599,18932881,1283
XRPGBP,0.00250000,0.608,0.41204397,0.41200000,0.41390000,147.00000000,0.41400000,2654.00000000,0.41430000,49.00000000,0.41140000,0.41870000,0.40340000,179780.00000000,74077.26510000,1694760199977,1694846599977,6363225,6363858,634
BNBGBP,2.10000000,1.193,176.57213716,176.10000000,178.10000000,0.49700000,178.10000000,2.33400000,178.30000000,1.98400000,176.00000000,179.10000000,174.70000000,143.42400000,25324.68220000,1694760118717,1694846518717,6930170,6930540,371
GBPBUSD,0.00000000,0.000,1.20544644,1.20600000,1.20600000,51.90000000,1.20500000,540.50000000,1.20600000,30.40000000,1.20600000,1.21100000,1.20200000,1283.70000000,1547.43160000,1694760017976,1694846417976,7852960,7853001,42
DGBBTC,0.00000001,4.000,0.00000025,0.00000025,0.00000026,21837.00000000,0.00000025,14221188.00000000,0.00000026,20648408.00000000,0.00000025,0.00000026,0.00000024,7389206.00000000,1.84673940,1694760189993,1694846589993,8262004,8262424,421
DGBBUSD,0.00001000,0.150,0.00665292,0.00665000,0.00666000,35363.60000000,0.00665000,235240.60000000,0.00670000,1827.60000000,0.00665000,0.00672000,0.00659000,1424351.30000000,9476.10221400,1694759488856,1694845888856,4416625,4416778,154
BTCUAH,-1494.00000000,-0.142,1050146.39267220,1054420.00000000,1052934.00000000,0.00491000,1052117.00000000,0.00407000,1052949.00000000,0.00695000,1054428.00000000,1067698.00000000,1042699.00000000,1.04861000,1101194.00882000,1694760196252,1694846596252,2163174,2163417,244
USDTUAH,0.08000000,0.202,39.72312658,39.66000000,39.75000000,58.00000000,39.75000000,937.00000000,39.76000000,791.00000000,39.67000000,39.79000000,39.61000000,149454.00000000,5936780.16000000,1694760186161,1694846586161,9746211,9748026,1816
COMPBTC,0.00000600,0.389,0.00155159,0.00154200,0.00154700,0.42100000,0.00154500,5.07700000,0.00154700,0.94600000,0.00154100,0.00160500,0.00153000,2070.49000000,3.21255768,1694760200008,1694846600008,11784840,11788586,3747
COMPBNB,0.00000000,0.000,0.00000000,5.71900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
COMPBUSD,-0.07000000,-0.171,41.48172135,41.00000000,40.88000000,3.00000000,40.95000000,3.00000000,40.99000000,14.60700000,40.95000000,42.91000000,40.29000000,9147.13100000,379438.73929000,1694760192053,1694846592053,7405233,7407097,1865
COMPUSDT,-0.02000000,-0.049,41.30264211,40.99000000,40.95000000,2.75100000,40.95000000,9.08400000,40.96000000,4.31500000,40.97000000,42.92000000,40.26000000,162921.66300000,6729095.13907000,1694760188085,1694846588085,56239377,56272353,32977
BTCBIDR,-2019401.00,-0.494,406805622.80,408540000.00,406435011.00,0.00200000,406435009.00,0.00409000,406821407.00,0.00718000,408454412.00,410346250.00,402600004.00,2.01747000,820718139.83,1694760201142,1694846601142,5032457,5033031,575
ETHBIDR,77401.00,0.309,24991091.66,25042832.00,25117825.00,0.00110000,25120494.00,0.01980000,25147341.00,0.15570000,25040424.00,25280000.00,24744633.00,51.91000000,1297287568.16,1694760194242,1694846594242,3796179,3796669,491
BNBBIDR,35215.00,1.079,3272140.93,3265004.00,3300220.00,0.01400000,3300220.00,0.07600000,3302247.00,1.41400000,3265005.00,3307223.00,3240000.00,241.67800000,790804476.50,1694759913857,1694846313857,6623390,6624019,630
BUSDBIDR,-18.00,-0.117,15353.35,15370.00,15352.00,397.20000000,15352.00,28.80000000,15353.00,1028.20000000,15370.00,15388.00,15272.00,135024.70000000,2073081350.50,1694760058125,1694846458125,7540600,7541076,477
USDTBIDR,-9.00,-0.059,15353.58,15369.00,15360.00,943.80000000,15360.00,1652.10000000,15361.00,3666.80000000,15369.00,15400.00,15266.00,824617.80000000,12660835997.20,1694760152277,1694846552277,17781099,17783488,2390
BKRWUSDT,0.00000000,0.000,0.00000000,0.00084530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BKRWBUSD,0.00000000,0.000,0.00000000,0.00084550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SCUSDT,0.00008000,2.794,0.00290985,0.00286700,0.00294300,3352.00000000,0.00294300,7415.00000000,0.00294700,46839.00000000,0.00286300,0.00298800,0.00284800,112213578.00000000,326525.13505900,1694760158622,1694846558622,32917595,32921756,4162
ZENUSDT,0.34000000,4.809,7.14197877,7.07000000,7.41000000,0.77000000,7.41000000,2141.38000000,7.42000000,110.55000000,7.07000000,7.47000000,6.99000000,193897.98000000,1384815.25640000,1694760200567,1694846600567,40556444,40565208,8765
SXPBTC,0.00000234,24.477,0.00001139,0.00000956,0.00001190,57.20000000,0.00001189,1438.50000000,0.00001192,2556.30000000,0.00000956,0.00001231,0.00000953,2508564.20000000,28.58135426,1694760201586,1694846601586,25084730,25093483,8754
SXPBNB,0.00026400,22.037,0.00141737,0.00119700,0.00146200,122.90000000,0.00146500,1137.90000000,0.00146900,288.90000000,0.00119800,0.00152000,0.00119200,341645.50000000,484.23801310,1694760201613,1694846601613,3884990,3885941,952
SXPBUSD,0.06080000,23.918,0.29800969,0.25370000,0.31500000,329.40000000,0.31520000,42.40000000,0.31550000,633.90000000,0.25420000,0.32690000,0.25340000,2710005.40000000,807607.86997000,1694760201500,1694846601500,17734408,17744013,9606
SNXBTC,0.00000260,3.234,0.00008185,0.00008040,0.00008300,18.00000000,0.00008290,710.20000000,0.00008310,92.70000000,0.00008040,0.00008450,0.00007940,26705.20000000,2.18574082,1694760200009,1694846600009,13436339,13440889,4551
SNXBNB,0.00017000,1.690,0.01018636,0.01005000,0.01023000,10.10000000,0.01021000,91.00000000,0.01030000,252.80000000,0.01006000,0.01039000,0.00999000,2707.60000000,27.58059800,1694760179565,1694846579565,1039373,1039422,50
SNXBUSD,0.05800000,2.713,2.17263896,2.13500000,2.19600000,5.40000000,2.19700000,451.90000000,2.20000000,6.00000000,2.13800000,2.25600000,2.11000000,18232.80000000,39613.29160000,1694760164488,1694846564488,7536111,7536711,601
SNXUSDT,0.06100000,2.854,2.17398888,2.13700000,2.19800000,32.10000000,2.19800000,2022.30000000,2.20000000,2336.00000000,2.13700000,2.25900000,2.10700000,1242934.90000000,2702126.65580000,1694760201586,1694846601586,65024498,65037248,12751
ETHUPUSDT,0.03900000,1.095,3.57822951,3.56400000,3.60200000,42.65000000,3.60100000,201.16000000,3.60300000,46.14000000,3.56300000,3.70000000,3.46600000,164967.34000000,590291.00400000,1694760200399,1694846600399,29078997,29086755,7759
ETHDOWNUSDT,-0.00310000,-1.183,0.26074162,0.26180000,0.25900000,9474.15000000,0.25900000,1096.77000000,0.25910000,176.22000000,0.26210000,0.26910000,0.25330000,1874645.78000000,488798.17309800,1694760196518,1694846596518,31468290,31472795,4506
ADAUPUSDT,-0.01400000,-11.864,0.11019564,0.11800000,0.10400000,12449.83000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11800000,0.11800000,0.09600000,4580378.00000000,504737.68338000,1692068406301,1692154806301,29482373,29487294,4922
ADADOWNUSDT,0.00015800,8.982,0.00186714,0.00175700,0.00191700,51590.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00175900,0.00215000,0.00174500,474112890.48000000,885237.47766130,1692068409771,1692154809771,23539535,23545347,5813
LINKUPUSDT,0.00000000,0.000,0.00000000,0.00608000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LINKDOWNUSDT,0.00000000,0.000,0.00000000,0.00089500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
VTHOBNB,0.00000000,0.000,0.00000000,0.00000673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
VTHOBUSD,0.00000000,0.000,0.00000000,0.00071800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
VTHOUSDT,-0.00005300,-4.183,0.00126509,0.00126700,0.00121400,38472.00000000,0.00121300,30802.00000000,0.00121400,15527.00000000,0.00126700,0.00133200,0.00119300,3837255870.00000000,4854455.36122200,1694760189986,1694846589986,29192516,29232890,40375
DCRBUSD,0.00000000,0.000,0.00000000,16.03500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DGBUSDT,0.00002000,0.301,0.00664622,0.00665000,0.00666000,121000.00000000,0.00666000,1642737.60000000,0.00667000,434944.70000000,0.00664000,0.00674000,0.00658000,67138169.10000000,446214.94314600,1694760181319,1694846581319,26049310,26052440,3131
GBPUSDT,-0.00200000,-0.166,1.20718496,1.20700000,1.20500000,112.70000000,1.20500000,66793.60000000,1.20600000,776.30000000,1.20700000,1.21300000,1.20100000,854916.90000000,1032042.82100000,1694759997102,1694846397102,28834663,28837341,2679
STORJBUSD,-0.00400000,-1.659,0.23894603,0.24010000,0.23710000,118.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24110000,0.24150000,0.23520000,64860.00000000,15498.03950000,1692846027072,1692932427072,2076534,2076751,218
SXPUSDT,0.06130000,24.134,0.30191309,0.25410000,0.31530000,72.20000000,0.31530000,613.00000000,0.31540000,176.10000000,0.25400000,0.32700000,0.25330000,50453283.10000000,15232506.58248000,1694760201587,1694846601587,121001584,121109195,107612
IRISBNB,0.00000000,0.000,0.00000000,0.00166200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
IRISBTC,0.00000001,1.538,0.00000065,0.00000065,0.00000066,83985.00000000,0.00000066,51228.00000000,0.00000067,330946.00000000,0.00000065,0.00000067,0.00000064,592523.00000000,0.38794396,1694760201649,1694846601649,6183877,6184189,313
IRISBUSD,0.00000000,0.000,0.00000000,0.06080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MKRBNB,0.00000000,0.000,0.00000000,6.90300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MKRBTC,0.00266000,5.858,0.04708898,0.04544000,0.04807000,0.00300000,0.04807000,0.47910000,0.04814000,0.26490000,0.04541000,0.04879000,0.04538000,174.65750000,8.22444428,1694760200407,1694846600407,5012174,5020169,7996
MKRUSDT,67.00000000,5.551,1255.17443077,1207.00000000,1274.00000000,8.53210000,1273.00000000,72.06610000,1274.00000000,0.06700000,1207.00000000,1305.00000000,1203.00000000,11456.52140000,14379932.72680000,1694760200407,1694846600407,31890321,31917970,27650
MKRBUSD,65.00000000,5.381,1259.25998571,1213.00000000,1273.00000000,2.26830000,1273.00000000,0.73950000,1275.00000000,0.69580000,1208.00000000,1304.00000000,1203.00000000,124.84340000,157210.29810000,1694760200408,1694846600408,5167583,5168633,1051
DAIBNB,0.00000000,0.000,0.00000000,0.04876000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DAIBTC,0.00000000,0.000,0.00000000,0.00008966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DAIUSDT,0.00000000,0.000,0.00000000,1.01890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DAIBUSD,0.00000000,0.000,0.00000000,1.01810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RUNEBNB,0.00073600,9.071,0.00830735,0.00809700,0.00885000,16.90000000,0.00883100,121.90000000,0.00885200,105.00000000,0.00811400,0.00891700,0.00802800,16946.90000000,140.78376260,1694760200539,1694846600539,3087581,3088047,467
RUNEBTC,0.00000701,10.828,0.00006867,0.00006467,0.00007175,696.90000000,0.00007173,96.90000000,0.00007178,234.10000000,0.00006474,0.00007210,0.00006458,314998.10000000,21.63071343,1694760198998,1694846598998,13742989,13747627,4639
RUNEBUSD,0.17300000,10.029,1.80803467,1.72100000,1.89800000,17.30000000,1.89900000,4333.80000000,1.90000000,17.70000000,1.72500000,1.92300000,1.69900000,848625.60000000,1534344.50530000,1694760201336,1694846601336,21245199,21251610,6412
MANABUSD,0.01170000,4.050,0.29348083,0.28900000,0.30060000,43.00000000,0.30070000,43.00000000,0.30080000,109.00000000,0.28890000,0.30290000,0.28800000,1006347.00000000,295343.55020000,1694760169475,1694846569475,37839023,37841724,2702
DOGEBUSD,0.00036000,0.581,0.06214879,0.06194000,0.06231000,28688.00000000,0.06231000,570.00000000,0.06232000,12269.00000000,0.06195000,0.06297000,0.06140000,26087593.00000000,1621312.21440000,1694760200815,1694846600815,108090232,108095791,5560
LENDBUSD,0.00000000,0.000,0.00000000,0.51530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ZRXBUSD,-0.02360000,-12.260,0.17859048,0.19180000,0.16890000,917.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19250000,0.19450000,0.14940000,280068.00000000,50017.47840000,1692241234342,1692327634342,3543948,3544660,713
DCRUSDT,0.33000000,2.523,13.21830114,13.08000000,13.41000000,0.10900000,13.41000000,5.60500000,13.43000000,1.65700000,13.08000000,13.50000000,12.96000000,11581.82500000,153092.05062000,1694760201609,1694846601609,8863352,8865666,2315
STORJUSDT,0.04570000,13.417,0.38105977,0.34050000,0.38630000,363.00000000,0.38630000,1609.00000000,0.38650000,783.00000000,0.34060000,0.41970000,0.33220000,93298442.00000000,35552282.99220000,1694760198974,1694846598974,43376788,43568633,191846
XRPBKRW,0.00000000,0.000,0.00000000,319.76000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ADABKRW,0.00000000,0.000,0.00000000,327.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTCAUD,0.00000000,0.000,0.00000000,37210.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ETHAUD,0.00000000,0.000,0.00000000,2565.09000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUDBUSD,0.00000000,0.000,0.00000000,0.72550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FIOBNB,0.00000000,0.000,0.00000000,0.00017080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FIOBTC,0.00000001,1.515,0.00000067,0.00000066,0.00000067,9742.00000000,0.00000067,47182.00000000,0.00000068,33425.00000000,0.00000066,0.00000068,0.00000066,416865.00000000,0.27998716,1694760089966,1694846489966,5103287,5103673,387
FIOBUSD,0.00000000,0.000,0.00000000,0.01922000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BNBUPUSDT,0.75000000,3.505,21.70917576,21.40000000,22.15000000,0.73000000,22.14000000,2.75000000,22.16000000,2.28000000,21.40000000,22.36000000,21.08000000,4373.24000000,94939.43580000,1694760198911,1694846598911,21897503,21900064,2562
BNBDOWNUSDT,-0.00038000,-1.978,0.01904854,0.01918000,0.01883000,2256.52000000,0.01882000,17531.61000000,0.01883000,3731.34000000,0.01921000,0.01945000,0.01870000,5613853.30000000,106935.69549100,1694760168162,1694846568162,36126779,36128688,1910
